"No.","Time","Source","Destination","Protocol","Length","Info"
"1215","10.887135856","192.168.56.102","192.168.56.101","TCP","58","55479  >  4129 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1216","10.887172394","192.168.56.102","192.168.56.101","TCP","58","55479  >  1862 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1217","10.887197234","192.168.56.102","192.168.56.101","TCP","58","55479  >  16001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1218","10.887204377","192.168.56.101","192.168.56.102","TCP","60","2809  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1219","10.887229306","192.168.56.102","192.168.56.101","TCP","58","55479  >  13783 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1220","10.887251254","192.168.56.102","192.168.56.101","TCP","58","55479  >  1110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1221","10.887339739","192.168.56.101","192.168.56.102","TCP","60","33354  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1222","10.887518229","192.168.56.101","192.168.56.102","TCP","60","12265  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1223","10.887773430","192.168.56.101","192.168.56.102","TCP","60","10629  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1224","10.887929818","192.168.56.101","192.168.56.102","TCP","60","2718  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1225","10.888081319","192.168.56.101","192.168.56.102","TCP","60","1972  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1226","10.888081370","192.168.56.101","192.168.56.102","TCP","60","8192  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1227","10.888232122","192.168.56.101","192.168.56.102","TCP","60","6001  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1228","10.888383000","192.168.56.101","192.168.56.102","TCP","60","1124  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1229","10.888623180","192.168.56.101","192.168.56.102","TCP","60","1309  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1230","10.888623253","192.168.56.101","192.168.56.102","TCP","60","1117  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1231","10.889204326","192.168.56.101","192.168.56.102","TCP","60","5985  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1232","10.889376655","192.168.56.101","192.168.56.102","TCP","60","8994  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1233","10.889534139","192.168.56.101","192.168.56.102","TCP","60","9418  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1234","10.889685335","192.168.56.101","192.168.56.102","TCP","60","2047  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1235","10.889857747","192.168.56.101","192.168.56.102","TCP","60","3814  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1236","10.891770953","192.168.56.101","192.168.56.102","TCP","60","9917  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1237","10.891771108","192.168.56.101","192.168.56.102","TCP","60","9878  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1238","10.891771126","192.168.56.101","192.168.56.102","TCP","60","555  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1239","10.891771144","192.168.56.101","192.168.56.102","TCP","60","49156  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1240","10.891771161","192.168.56.101","192.168.56.102","TCP","60","9618  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1241","10.891771178","192.168.56.101","192.168.56.102","TCP","60","5810  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1242","10.891771196","192.168.56.101","192.168.56.102","TCP","60","366  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1243","10.891771213","192.168.56.101","192.168.56.102","TCP","60","9090  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1244","10.891822443","192.168.56.101","192.168.56.102","TCP","60","1999  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1245","10.891822488","192.168.56.101","192.168.56.102","TCP","60","1034  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1246","10.891822514","192.168.56.101","192.168.56.102","TCP","60","3986  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1247","10.891822532","192.168.56.101","192.168.56.102","TCP","60","1105  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1248","10.891961269","192.168.56.101","192.168.56.102","TCP","60","7741  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1249","10.892383752","192.168.56.101","192.168.56.102","TCP","60","1166  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1250","10.892383911","192.168.56.101","192.168.56.102","TCP","60","1521  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1251","10.892577980","192.168.56.101","192.168.56.102","TCP","60","11967  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1252","10.892724285","192.168.56.101","192.168.56.102","TCP","60","9050  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1253","10.893038032","192.168.56.101","192.168.56.102","TCP","60","5214  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1254","10.893038124","192.168.56.101","192.168.56.102","TCP","60","259  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1255","10.893206741","192.168.56.101","192.168.56.102","TCP","60","7004  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1256","10.893383511","192.168.56.101","192.168.56.102","TCP","60","5862  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1257","10.893817942","192.168.56.101","192.168.56.102","TCP","60","9998  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1258","10.893818430","192.168.56.101","192.168.56.102","TCP","60","1069  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1259","10.894008338","192.168.56.101","192.168.56.102","TCP","60","10024  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1260","10.894241618","192.168.56.101","192.168.56.102","TCP","60","54328  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1261","10.894390698","192.168.56.101","192.168.56.102","TCP","60","4129  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1262","10.894530544","192.168.56.101","192.168.56.102","TCP","60","1862  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1263","10.894685630","192.168.56.101","192.168.56.102","TCP","60","16001  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1264","10.894846977","192.168.56.101","192.168.56.102","TCP","60","13783  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1265","10.894999390","192.168.56.101","192.168.56.102","TCP","60","1110  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1266","10.895079053","192.168.56.102","192.168.56.101","TCP","58","55479  >  2161 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1267","10.895178059","192.168.56.102","192.168.56.101","TCP","58","55479  >  4005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1268","10.895313273","192.168.56.102","192.168.56.101","TCP","58","55479  >  32768 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1269","10.895393221","192.168.56.102","192.168.56.101","TCP","58","55479  >  3300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1270","10.895502628","192.168.56.102","192.168.56.101","TCP","58","55479  >  3551 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1271","10.895604327","192.168.56.102","192.168.56.101","TCP","58","55479  >  1218 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1272","10.895664135","192.168.56.102","192.168.56.101","TCP","58","55479  >  1259 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1273","10.895689792","192.168.56.102","192.168.56.101","TCP","58","55479  >  1045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1274","10.895704872","192.168.56.101","192.168.56.102","TCP","60","2161  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1275","10.895722645","192.168.56.102","192.168.56.101","TCP","58","55479  >  49167 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1276","10.895747311","192.168.56.102","192.168.56.101","TCP","58","55479  >  161 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1277","10.895781370","192.168.56.102","192.168.56.101","TCP","58","55479  >  10012 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1278","10.895804807","192.168.56.102","192.168.56.101","TCP","58","55479  >  2068 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1279","10.895836738","192.168.56.102","192.168.56.101","TCP","58","55479  >  648 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1280","10.895843637","192.168.56.101","192.168.56.102","TCP","60","4005  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1281","10.895861139","192.168.56.102","192.168.56.101","TCP","58","55479  >  49152 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1282","10.895890862","192.168.56.102","192.168.56.101","TCP","58","55479  >  50500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1283","10.895915570","192.168.56.102","192.168.56.101","TCP","58","55479  >  55555 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1284","10.895946533","192.168.56.102","192.168.56.101","TCP","58","55479  >  1132 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1285","10.896015540","192.168.56.101","192.168.56.102","TCP","60","32768  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1286","10.896026316","192.168.56.102","192.168.56.101","TCP","58","55479  >  6779 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1287","10.896059613","192.168.56.102","192.168.56.101","TCP","58","55479  >  8701 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1288","10.896085363","192.168.56.102","192.168.56.101","TCP","58","55479  >  8087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1289","10.896116827","192.168.56.102","192.168.56.101","TCP","58","55479  >  19 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1290","10.896140663","192.168.56.102","192.168.56.101","TCP","58","55479  >  7103 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1291","10.896172166","192.168.56.102","192.168.56.101","TCP","58","55479  >  1104 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1292","10.896202498","192.168.56.102","192.168.56.101","TCP","58","55479  >  1029 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1293","10.896233447","192.168.56.102","192.168.56.101","TCP","58","55479  >  705 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1294","10.896257230","192.168.56.101","192.168.56.102","TCP","60","3300  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1295","10.896257739","192.168.56.102","192.168.56.101","TCP","58","55479  >  50001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1296","10.896290386","192.168.56.102","192.168.56.101","TCP","58","55479  >  44442 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1297","10.896314842","192.168.56.102","192.168.56.101","TCP","58","55479  >  32785 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1298","10.896349402","192.168.56.102","192.168.56.101","TCP","58","55479  >  2393 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1299","10.896375067","192.168.56.102","192.168.56.101","TCP","58","55479  >  4567 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1300","10.896403552","192.168.56.101","192.168.56.102","TCP","60","3551  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1301","10.896406306","192.168.56.102","192.168.56.101","TCP","58","55479  >  1300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1302","10.896431531","192.168.56.102","192.168.56.101","TCP","58","55479  >  1149 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1303","10.896463469","192.168.56.102","192.168.56.101","TCP","58","55479  >  22939 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1304","10.896487720","192.168.56.102","192.168.56.101","TCP","58","55479  >  24444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1305","10.896519485","192.168.56.102","192.168.56.101","TCP","58","55479  >  2607 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1306","10.896537308","192.168.56.101","192.168.56.102","TCP","60","1218  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1307","10.896544453","192.168.56.102","192.168.56.101","TCP","58","55479  >  1043 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1308","10.896577520","192.168.56.102","192.168.56.101","TCP","58","55479  >  1801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1309","10.896601606","192.168.56.102","192.168.56.101","TCP","58","55479  >  19315 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1310","10.896634369","192.168.56.102","192.168.56.101","TCP","58","55479  >  1002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1311","10.896659328","192.168.56.102","192.168.56.101","TCP","58","55479  >  5001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1312","10.896669264","192.168.56.101","192.168.56.102","TCP","60","1259  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1313","10.896789267","192.168.56.102","192.168.56.101","TCP","58","55479  >  1009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1314","10.896810596","192.168.56.101","192.168.56.102","TCP","60","1045  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1315","10.896816308","192.168.56.102","192.168.56.101","TCP","58","55479  >  56738 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1316","10.896851325","192.168.56.102","192.168.56.101","TCP","58","55479  >  8045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1317","10.896874935","192.168.56.102","192.168.56.101","TCP","58","55479  >  7070 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1318","10.896906300","192.168.56.102","192.168.56.101","TCP","58","55479  >  3325 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1319","10.896931114","192.168.56.102","192.168.56.101","TCP","58","55479  >  106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1320","10.896942823","192.168.56.101","192.168.56.102","TCP","60","49167  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1321","10.896963729","192.168.56.102","192.168.56.101","TCP","58","55479  >  2251 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1322","10.896988086","192.168.56.102","192.168.56.101","TCP","58","55479  >  50636 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1323","10.897018798","192.168.56.102","192.168.56.101","TCP","58","55479  >  9002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1324","10.897043749","192.168.56.102","192.168.56.101","TCP","58","55479  >  389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1325","10.897072690","192.168.56.101","192.168.56.102","TCP","60","161  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1326","10.897200540","192.168.56.101","192.168.56.102","TCP","60","10012  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1327","10.897377919","192.168.56.101","192.168.56.102","TCP","60","2068  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1328","10.897534212","192.168.56.101","192.168.56.102","TCP","60","648  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1329","10.897736179","192.168.56.101","192.168.56.102","TCP","60","49152  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1330","10.897736301","192.168.56.101","192.168.56.102","TCP","60","50500  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1331","10.897897666","192.168.56.101","192.168.56.102","TCP","60","55555  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1332","10.898066587","192.168.56.101","192.168.56.102","TCP","60","1132  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1333","10.898222040","192.168.56.101","192.168.56.102","TCP","60","6779  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1334","10.898481583","192.168.56.101","192.168.56.102","TCP","60","8701  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1335","10.898889848","192.168.56.101","192.168.56.102","TCP","60","8087  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1336","10.899069861","192.168.56.101","192.168.56.102","TCP","60","19  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1337","10.899220061","192.168.56.101","192.168.56.102","TCP","60","7103  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1338","10.899375985","192.168.56.101","192.168.56.102","TCP","60","1104  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1339","10.899376043","192.168.56.101","192.168.56.102","TCP","60","1029  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1340","10.899526928","192.168.56.101","192.168.56.102","TCP","60","705  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1341","10.899677594","192.168.56.101","192.168.56.102","TCP","60","50001  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1342","10.899826059","192.168.56.101","192.168.56.102","TCP","60","44442  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1343","10.899954082","192.168.56.101","192.168.56.102","TCP","60","32785  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1344","10.900111986","192.168.56.101","192.168.56.102","TCP","60","2393  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1345","10.900270660","192.168.56.101","192.168.56.102","TCP","60","4567  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1346","10.900421534","192.168.56.101","192.168.56.102","TCP","60","1300  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1347","10.900567082","192.168.56.101","192.168.56.102","TCP","60","1149  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1348","10.900690560","192.168.56.101","192.168.56.102","TCP","60","22939  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1349","10.900813718","192.168.56.101","192.168.56.102","TCP","60","24444  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1350","10.900979573","192.168.56.101","192.168.56.102","TCP","60","2607  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1351","10.901125267","192.168.56.101","192.168.56.102","TCP","60","1043  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1352","10.901256290","192.168.56.101","192.168.56.102","TCP","60","1801  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1353","10.901381378","192.168.56.101","192.168.56.102","TCP","60","19315  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1354","10.901526213","192.168.56.101","192.168.56.102","TCP","60","1002  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1355","10.901651854","192.168.56.101","192.168.56.102","TCP","60","5001  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1356","10.901858457","192.168.56.101","192.168.56.102","TCP","60","1009  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1357","10.902023845","192.168.56.101","192.168.56.102","TCP","60","56738  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1358","10.902619766","192.168.56.101","192.168.56.102","TCP","60","8045  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1359","10.902619941","192.168.56.101","192.168.56.102","TCP","60","7070  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1360","10.902619986","192.168.56.101","192.168.56.102","TCP","60","3325  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1361","10.903100102","192.168.56.101","192.168.56.102","TCP","60","106  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1362","10.903100210","192.168.56.101","192.168.56.102","TCP","60","2251  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1363","10.903100249","192.168.56.101","192.168.56.102","TCP","60","50636  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1364","10.904219159","192.168.56.101","192.168.56.102","TCP","60","9002  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1365","10.904219274","192.168.56.101","192.168.56.102","TCP","60","389  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1366","10.904675066","192.168.56.102","192.168.56.101","TCP","58","55479  >  1 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1367","10.904718928","192.168.56.102","192.168.56.101","TCP","58","55479  >  49176 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1368","10.904777760","192.168.56.102","192.168.56.101","TCP","58","55479  >  16012 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1369","10.904804119","192.168.56.102","192.168.56.101","TCP","58","55479  >  9415 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1370","10.904839152","192.168.56.102","192.168.56.101","TCP","58","55479  >  5911 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1371","10.904864470","192.168.56.102","192.168.56.101","TCP","58","55479  >  2557 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1372","10.904928845","192.168.56.102","192.168.56.101","TCP","58","55479  >  8181 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1373","10.904961762","192.168.56.102","192.168.56.101","TCP","58","55479  >  1107 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1374","10.905006701","192.168.56.102","192.168.56.101","TCP","58","55479  >  5060 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1375","10.905029938","192.168.56.102","192.168.56.101","TCP","58","55479  >  18101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1376","10.905068932","192.168.56.102","192.168.56.101","TCP","58","55479  >  18988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1377","10.905093018","192.168.56.102","192.168.56.101","TCP","58","55479  >  8089 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1378","10.905123342","192.168.56.102","192.168.56.101","TCP","58","55479  >  5633 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1379","10.905148418","192.168.56.102","192.168.56.101","TCP","58","55479  >  8300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1380","10.905182161","192.168.56.102","192.168.56.101","TCP","58","55479  >  5002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1381","10.905207274","192.168.56.102","192.168.56.101","TCP","58","55479  >  1998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1382","10.905239155","192.168.56.102","192.168.56.101","TCP","58","55479  >  13 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1383","10.905263998","192.168.56.102","192.168.56.101","TCP","58","55479  >  1098 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1384","10.905296815","192.168.56.102","192.168.56.101","TCP","58","55479  >  5800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1385","10.905322101","192.168.56.102","192.168.56.101","TCP","58","55479  >  90 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1386","10.905354563","192.168.56.102","192.168.56.101","TCP","58","55479  >  5009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1387","10.905380874","192.168.56.102","192.168.56.101","TCP","58","55479  >  8292 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1388","10.905414142","192.168.56.102","192.168.56.101","TCP","58","55479  >  5051 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1389","10.905440126","192.168.56.102","192.168.56.101","TCP","58","55479  >  8031 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1390","10.905473339","192.168.56.102","192.168.56.101","TCP","58","55479  >  1533 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1391","10.905501614","192.168.56.102","192.168.56.101","TCP","58","55479  >  9595 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1392","10.905537295","192.168.56.102","192.168.56.101","TCP","58","55479  >  9575 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1393","10.905566614","192.168.56.102","192.168.56.101","TCP","58","55479  >  6123 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
